gene,symbol,outcome,scan_b,scan_se,scan_pval,scan_q,n_cis_iv,n_clump_index,n_harmonised,method,b,se,pval,ci_l,ci_u,direction_consistent,q_stage2,survive_nominal,survive_fdr,ok,note,F_scan
ENSG00000102967,DHODH,cad,0.376118367986019,0.0705221939973786,9.64260673022826e-08,2.05080077921884e-05,476,3,2,mr_ivw_mre,0.313943270045056,0.128799750838427,0.0147911588105908,0.0615003971840061,0.566386142906106,True,0.0194282040212337,True,True,True,,28.44444444444442
ENSG00000102978,POLR2C,cad,0.175262912577228,0.0481765352108019,0.0002748369905628,0.0123083737691265,423,5,4,mr_ivw_mre,0.143885664996377,0.0389218777103345,0.0002183503937246,0.0676001864734487,0.220171143519304,True,0.0005379104120083,True,True,True,,13.234542211652855
ENSG00000103549,RNF40,cad,-0.193935083745022,0.0544071275664766,0.0003645280366341,0.0151114376768553,543,6,5,mr_ivw_mre,-0.135076172632064,0.0385176371570807,0.0004534182784079,-0.210569354229524,-0.0595829910346039,True,0.0009747643887872,True,True,True,,12.705775234131186
ENSG00000103653,CSK,cad,0.101666594350504,0.0282660486535033,0.0003221879392314,0.0138805038880744,1470,12,9,mr_ivw_mre,0.0828549334099449,0.0268010485911934,0.001991607048283,0.0303258434232978,0.135384023396592,True,0.0030403788449852,True,True,True,,12.9367845993757
ENSG00000103671,TRIP4,cad,-0.129890016163498,0.0383660901835244,0.000710377940669,0.0247033087187623,1756,9,6,mr_ivw_mre,-0.108438309132755,0.0357719223547061,0.0024343823174686,-0.178549988605742,-0.038326629659768,True,0.003677198553229,True,True,True,,11.461895775874531
ENSG00000103811,CTSH,cad,-0.0855521367220559,0.0252110161354851,0.0006902001583355,0.0242894180421436,1277,17,16,mr_ivw_mre,-0.167923600438807,0.0551313215585401,0.0023199745873539,-0.275979005113643,-0.0598681957639723,True,0.0035136290584198,True,True,True,,11.515452835259312
ENSG00000103932,RPAP1,cad,-0.0682060372318023,0.0219646560576991,0.0019010980249348,0.048688679783454,1860,15,12,mr_ivw_mre,-0.0720607097060305,0.0233019533336479,0.0019849490710882,-0.117731699009414,-0.0263897204026475,True,0.0030382953781456,True,True,True,,9.642659279778343
ENSG00000103942,HOMER2,cad,-0.192533048556838,0.0610261002122121,0.00160536849945,0.0433065858996852,1025,8,7,mr_ivw_mre,-0.173714565747102,0.0534539817063758,0.0011548759459979,-0.278482444721862,-0.068946686772343,True,0.0019847269251581,True,True,True,,9.953580638762132
ENSG00000104147,OIP5,cad,0.329401829386779,0.0812809708876468,5.0644723389388e-05,0.0034407931284225,523,2,1,Wald ratio (单工具退化),0.329401829386779,0.0812809708876468,5.0644723389388e-05,0.170094053818543,0.488709604955016,True,0.0001651708592358,True,True,True,,16.423822714681425
ENSG00000104497,SNX16,cad,0.044744154613088,0.0114324271698639,9.08574933437649e-05,0.0054644824377858,2804,25,24,mr_ivw_mre,0.0420673529026285,0.0114554702262622,0.0002404241146561,0.0196150438331837,0.0645196619720732,True,0.0005825644211018,True,True,True,,15.317776456599272
ENSG00000105287,PRKD2,cad,0.106196223353763,0.0281374608886038,0.0001605261001211,0.0082947905608361,560,14,13,mr_ivw_mre,0.11535286647414,0.0224122222387815,2.64864201140282e-07,0.0714257180726204,0.159280014875659,True,1.65252229841872e-06,True,True,True,,14.244536940686856
ENSG00000105323,HNRNPUL1,cad,-0.348968675765647,0.0551400721447884,2.47127745741023e-10,1.20886655624984e-07,212,9,8,mr_ivw_mre,-0.357050819073524,0.0906503097583305,8.19000230443682e-05,-0.534722161387252,-0.179379476759797,True,0.0002474242801445,True,True,True,,40.053293300806864
ENSG00000105329,TGFB1,cad,-1.22076839145754,0.195592725703142,4.33729030509136e-10,1.92877985537017e-07,16,2,1,Wald ratio (单工具退化),-1.22076839145754,0.195592725703142,4.33729030509136e-10,-1.60412308947372,-0.837413693441363,True,4.21966887308888e-09,True,True,True,,38.95481569560039
ENSG00000105341,ATP5SL,cad,0.21515677614241,0.0386874960256069,2.67613630763868e-08,6.77108626113751e-06,471,7,4,mr_ivw_mre,0.208342638170945,0.0155490790910902,6.12553066224318e-41,0.177867003159643,0.238818273182246,True,2.70465738471353e-39,True,True,True,,30.929208987380644
ENSG00000105726,ATP13A1,cad,-0.201524851842718,0.0394739400516665,3.30334486392276e-07,6.37849814185086e-05,1268,14,13,mr_ivw_mre,-0.185724404804968,0.0288816781134901,1.27162466360266e-10,-0.242331453720487,-0.129117355889449,True,1.3271137398325901e-09,True,True,True,,26.063711911357228
ENSG00000105767,CADM4,cad,0.619919836634753,0.130428678499886,2.00478689359048e-06,0.0002603561740127,76,5,4,mr_ivw_mre,0.538134295110589,0.0872579841286494,6.952565620811961e-10,0.367111788854869,0.70915680136631,True,6.436730107009781e-09,True,True,True,,22.59044982698967
ENSG00000105856,HBP1,cad,-0.262634650059081,0.0592408985095672,9.27872406279677e-06,0.0008748716200472,1044,3,2,mr_ivw_mre,-0.268171254969565,0.0360747308575287,1.05545362137497e-13,-0.338876428202297,-0.197466081736833,True,1.5942904701821899e-12,True,True,True,,19.654444444444408
ENSG00000106771,TMEM245,cad,-0.0676904212393575,0.0215378613034319,0.0016730747221523,0.0446406755410641,1968,11,10,mr_ivw_mre,-0.0662375927631258,0.0127022161257397,1.8416607811703e-07,-0.0911334788934194,-0.0413417066328321,True,1.20126510044517e-06,True,True,True,,9.877551020408193
ENSG00000107175,CREB3,cad,-0.362333989855088,0.111638040117514,0.0011719761537072,0.0348859027498036,61,2,1,Wald ratio (单工具退化),-0.362333989855088,0.111638040117514,0.0011719761537072,-0.581140527790053,-0.143527451920124,True,0.0020021259292498,True,True,True,,10.534010464758312
ENSG00000107779,BMPR1A,cad,-0.22037680189226,0.0539318755685699,4.38482803817187e-05,0.0030788206440273,401,2,1,Wald ratio (单工具退化),-0.22037680189226,0.0539318755685699,4.38482803817187e-05,-0.326081335625352,-0.114672268159167,True,0.0001454850458907,True,True,True,,16.69708680142691
ENSG00000107798,LIPA,cad,0.071002362638286,0.0130552731302655,5.37019236017436e-08,1.25091385532633e-05,2285,34,33,mr_ivw_mre,0.0981580384114743,0.0138620140049158,1.43034677895084e-12,0.0709889902086494,0.125327086614299,True,1.86595238890405e-11,True,True,True,,29.57833179439824
ENSG00000107954,NEURL,cad,0.65533822281155,0.209823202917733,0.0017884285334477,0.0466928688549916,18,2,1,Wald ratio (单工具退化),0.65533822281155,0.209823202917733,0.0017884285334477,0.244092301971954,1.06658414365115,True,0.0028093875284938,True,True,True,,9.754925877275298
ENSG00000107960,OBFC1,cad,0.175204581774723,0.0378820717350751,3.7459840111134e-06,0.0004397785229047,354,6,4,mr_ivw_mre,0.16280260393112,0.0526015048766285,0.0019680095948881,0.0597055488403202,0.26589965902192,True,0.0030285187867716,True,True,True,,21.390625000000163
ENSG00000108219,TSPAN14,cad,-0.287677674221678,0.0428750379849616,1.9505512847727e-11,1.43121700520197e-08,1782,9,6,mr_ivw_mre,-0.248658910671568,0.0439180738484541,1.49722587295194e-08,-0.334736753684908,-0.162581067658227,True,1.11611383256417e-07,True,True,True,,45.01977107180026
ENSG00000108262,GIT1,cad,0.0986714624263871,0.0215960181914357,4.90137406411545e-06,0.0005449065484158,1925,16,14,mr_ivw_mre,0.0980450033556318,0.023095053729086,2.18319203830272e-05,0.0527795298256057,0.143310476885658,True,8.08485309668234e-05,True,True,True,,20.875445897740725
ENSG00000108551,RASD1,cad,-0.327205882352941,0.0550536881419234,2.7917651565573902e-09,9.99247650548286e-07,850,5,4,mr_ivw_mre,-0.320382183971476,0.0225111783966459,5.7885126511033304e-46,-0.364503282878458,-0.276261085064494,True,3.02055114703028e-44,True,True,True,,35.3239587041652
ENSG00000108604,SMARCD2,cad,-0.0946679612417765,0.0292693213501145,0.0012190927202462,0.0354152922652271,756,9,8,mr_ivw_mre,-0.0923493857290934,0.0242309301322116,0.0001382830858655,-0.139841136100134,-0.0448576353580524,True,0.0003760195547466,True,True,True,,10.46118164062498
ENSG00000108771,DHX58,cad,-0.13225836830039,0.026313183222067,4.999923035112e-07,8.63222006356102e-05,809,8,7,mr_ivw_mre,-0.144819226653498,0.0338391010687726,1.87194460740002e-05,-0.211142646017503,-0.0784958072894929,True,7.02285101076871e-05,True,True,True,,25.263850415512696
ENSG00000108773,KAT2A,cad,-0.393298144887063,0.0796101985118828,7.80030618486724e-07,0.0001271883258476,92,2,1,Wald ratio (单工具退化),-0.393298144887063,0.0796101985118828,7.80030618486724e-07,-0.549331266772437,-0.237265023001688,True,4.4773757501138e-06,True,True,True,,24.406549342838083
ENSG00000108774,RAB5C,cad,0.459563494614342,0.094740781966649,1.22997810227051e-06,0.0001899992489559,80,2,1,Wald ratio (单工具退化),0.459563494614342,0.094740781966649,1.22997810227051e-06,0.273874974092548,0.645252015136136,True,6.78853298753145e-06,True,True,True,,23.52973936288704
ENSG00000108788,MLX,cad,0.302512416437894,0.0645218790304599,2.75181852895587e-06,0.0003337432802679,459,3,1,Wald ratio (单工具退化),0.302512416437894,0.0645218790304599,2.75181852895587e-06,0.176051857323342,0.428972975552445,True,1.28418198017941e-05,True,True,True,,21.98226283257189
ENSG00000109917,ZNF259,cad,-0.537565095989957,0.11195417661753,1.57361291707618e-06,0.0002260600122377,129,2,1,Wald ratio (单工具退化),-0.537565095989957,0.11195417661753,1.57361291707618e-06,-0.756991250079151,-0.318138941900762,True,8.13742175136693e-06,True,True,True,,23.055870500648776
ENSG00000109919,MTCH2,cad,-0.792206620498124,0.177756609193042,8.32337002311436e-06,0.0008035885203237,794,4,2,mr_ivw_mre,-0.650627559891025,0.309546067210624,0.0355641081832531,-1.25732670317986,-0.0439284166021863,True,0.043712629758431,True,True,True,,19.862111724223432
ENSG00000110063,DCPS,cad,-0.141450540598321,0.042389087084839,0.0008470119725276,0.0279842683985049,846,15,14,mr_ivw_mre,-0.146690321817952,0.0337690123190802,1.39954313069856e-05,-0.212876369756839,-0.0805042738790655,True,5.3555850468065e-05,True,True,True,,11.135278827977242
ENSG00000110693,SOX6,cad,-1.01989126460609,0.215634153088144,2.2481892747166e-06,0.0002844153241936,109,2,1,Wald ratio (单工具退化),-1.01989126460609,0.215634153088144,2.2481892747166e-06,-1.44252643849565,-0.597256090716529,True,1.09361071498926e-05,True,True,True,,22.37034331628942
ENSG00000111252,SH2B3,cad,0.285529747739468,0.0495608629495968,8.3520958552085e-09,2.6078086526635e-06,1134,3,2,mr_ivw_mre,0.296707410974757,0.062440977759277,2.01607789881205e-06,0.174325343407107,0.419089478542406,True,9.97610960274237e-06,True,True,True,,33.191356649587846
ENSG00000111271,ACAD10,cad,-0.57264172479638,0.127060321915306,6.57973247462932e-06,0.000684805489824,1011,2,1,Wald ratio (单工具退化),-0.57264172479638,0.127060321915306,6.57973247462932e-06,-0.821675379614445,-0.323608069978314,True,2.77703414738032e-05,True,True,True,,20.311690748733408
ENSG00000111300,NAA25,cad,-0.438411596530095,0.0814672890103816,7.38909789936422e-08,1.64295472232076e-05,1307,4,3,mr_ivw_mre,-0.42498440833693,0.121835434689778,0.0004863133711309,-0.663777472369677,-0.186191344304184,True,0.0010262642464308,True,True,True,,28.959931980019153
ENSG00000111424,VDR,cad,-0.180160354430799,0.0579826428053147,0.0018890508712025,0.0486347746226279,1426,8,7,mr_ivw_mre,-0.137920278450204,0.0496636868613142,0.0054848837778987,-0.235259316037854,-0.0405812408625526,True,0.0078122165968086,True,True,True,,9.654336734693853
ENSG00000112242,E2F3,cad,0.288001833225413,0.0820805224692426,0.000450180765695,0.017831368517343,162,6,5,mr_ivw_mre,0.186125808736139,0.0684453817100821,0.0065413648959459,0.0519753256762815,0.320276291795996,True,0.0092028025741984,True,True,True,,12.311480455524807
ENSG00000113070,HBEGF,cad,0.222790938070865,0.0685510578679585,0.0011540500847815,0.0345626224370797,569,3,1,Wald ratio (单工具退化),0.222790938070865,0.0685510578679585,0.0011540500847815,0.0884333335475454,0.357148542594185,True,0.0019847269251581,True,True,True,,10.56249999999999
ENSG00000113163,COL4A3BP,cad,-0.633860923656617,0.167729352106059,0.00015741531899,0.008162790834554,131,3,2,mr_ivw_mre,-0.656862678447565,0.0662206059748519,3.43122013684145e-23,-0.786652681192693,-0.527072675702437,True,9.84760179273495e-22,True,True,True,,14.281368307193018
ENSG00000113441,LNPEP,cad,0.106564394256784,0.0260790500712804,4.38482803817187e-05,0.0030788206440273,1023,11,10,mr_ivw_mre,0.101777681673655,0.0105373566728016,4.51342321584151e-22,0.0811248421027111,0.122430521244599,True,1.1775931481331901e-20,True,True,True,,16.697086801426966
ENSG00000114021,NIT2,cad,-0.0998039745714747,0.030867208630353,0.0012235470649724,0.0354152922652271,839,7,6,mr_ivw_mre,-0.0950028033215546,0.0399850359773969,0.0175034108680628,-0.173372033757791,-0.0166335728853183,True,0.0225774333444226,True,True,True,,10.454444444444444
ENSG00000114270,COL7A1,cad,-0.68925547344641,0.151239510360543,5.17963923483427e-06,0.0005548263194977,358,4,3,mr_ivw_mre,-0.917367901022435,0.292549178593105,0.0017140164586936,-1.4907537547717,-0.343982047273173,True,0.0027178051030114,True,True,True,,20.76968556839565
ENSG00000114902,SPCS1,cad,0.124252230712211,0.037784304076228,0.0010073654749757,0.0318970148542897,1072,6,5,mr_ivw_mre,0.119534304904077,0.0327942152633941,0.0002674111334024,0.0552588240865711,0.183809785721584,True,0.000639170865565,True,True,True,,10.813979289940775
ENSG00000115486,GGCX,cad,0.244737140730849,0.0267754645329336,6.22500257722809e-20,2.28379782052056e-16,652,8,7,mr_ivw_mre,0.232333841939009,0.0373287646912685,4.84669327146028e-10,0.159170807556752,0.305496876321265,True,4.6366698963636704e-09,True,True,True,,83.5460141582024
ENSG00000115525,ST3GAL5,cad,-0.0903770724558367,0.027113121736751,0.0008581206663936,0.0279842683985049,1710,15,14,mr_ivw_mre,-0.0788209139510095,0.0303466998453902,0.0093946925975625,-0.138299352697621,-0.0193424752043975,True,0.0127999071201321,True,True,True,,11.111111111111121
ENSG00000115705,TPO,cad,0.250382486685938,0.0788497333762346,0.0014961018126106,0.0410379328973112,696,7,4,mr_ivw_mre,0.270389812270986,0.0612975818018375,1.02846422351181e-05,0.150248759599987,0.390530864941986,True,4.09957266872068e-05,True,True,True,,10.083410280086184
ENSG00000115718,PROC,cad,-0.163975081015436,0.0523690049316314,0.001741246575044,0.0458757513263398,923,4,3,mr_ivw_mre,-0.181629876977109,0.0609985636643393,0.0029050625164762,-0.301184864867887,-0.0620748890863302,True,0.0043538012649017,True,True,True,,9.804084923407684
ENSG00000115825,PRKD3,cad,0.0970536992976779,0.0261468870254018,0.0002057381990166,0.0097708999047571,1038,14,11,mr_ivw_mre,0.0833441207629924,0.0242909984021844,0.0006012049956783,0.0357346387461911,0.130953602779794,True,0.0011912922322371,True,True,True,,13.777937374317737
ENSG00000116030,SUMO1,cad,0.720319462322557,0.199897267056021,0.0003140232604255,0.013674455034851,32,2,1,Wald ratio (单工具退化),0.720319462322557,0.199897267056021,0.0003140232604255,0.328528018284772,1.11211090636034,True,0.0007327209409929,True,True,True,,12.984839476813264
ENSG00000116983,HPCAL4,cad,0.0812472631071544,0.0205197865867898,7.51195944082581e-05,0.0047110258459025,1853,27,26,mr_ivw_mre,0.075723901537497,0.0206955109316524,0.0002532477883873,0.0351614454698032,0.116286357605191,True,0.0006107740778753,True,True,True,,15.67731921110307
ENSG00000117399,CDC20,cad,-0.387061745632073,0.112495778287154,0.0005802587004076,0.0212590392282642,36,2,1,Wald ratio (单工具退化),-0.387061745632073,0.112495778287154,0.0005802587004076,-0.607549419487698,-0.166574071776448,True,0.0011605174008152,True,True,True,,11.838264866417743
ENSG00000117400,MPL,cad,-0.151210038240483,0.0439477451043768,0.0005802587004076,0.0212590392282642,239,2,1,Wald ratio (单工具退化),-0.151210038240483,0.0439477451043768,0.0005802587004076,-0.237346035846808,-0.0650740406341579,True,0.0011605174008152,True,True,True,,11.838264866417715
ENSG00000117602,RCAN3,cad,0.503942570486799,0.159366453914629,0.0015660233006876,0.0426370907933053,203,3,2,mr_ivw_mre,0.523717972190801,0.0573599873704525,6.826487228637701e-20,0.411294462791042,0.63614148159056,True,1.45126061823631e-18,True,True,True,,9.999269539810047
ENSG00000117632,STMN1,cad,0.21667956182845,0.0622844084608096,0.0005035267042495,0.0191928685321099,552,3,2,mr_ivw_mre,0.192557543185095,0.0508358326329152,0.000151968152038,0.0929211421004754,0.292193944269715,True,0.000403841292916,True,True,True,,12.102559016068207
ENSG00000117682,DHDDS,cad,0.300574777062763,0.0837043682959593,0.0003295265687616,0.0141389156361422,206,2,1,Wald ratio (单工具退化),0.300574777062763,0.0837043682959593,0.0003295265687616,0.136517229854006,0.464632324271519,True,0.0007618064731224,True,True,True,,12.894628099173556
ENSG00000118292,C1orf54,cad,-0.320136207463407,0.0861905173939941,0.0002037784595615,0.0097408758764337,370,3,1,Wald ratio (单工具退化),-0.320136207463407,0.0861905173939941,0.0002037784595615,-0.489066517364508,-0.151205897562305,True,0.0005123249150509,True,True,True,,13.79591836734697
ENSG00000118513,MYB,cad,0.714536481921476,0.203705575986386,0.0004520115222113,0.017831368517343,24,2,1,Wald ratio (单工具退化),0.714536481921476,0.203705575986386,0.0004520115222113,0.315280889538173,1.11379207430478,True,0.0009747643887872,True,True,True,,12.303905325443752
ENSG00000118620,ZNF430,cad,-0.173259014208594,0.0438922835995106,7.90149177756325e-05,0.004892590372816,1669,7,3,mr_ivw_mre,-0.153618999576994,0.0290814016547961,1.27516715421147e-07,-0.210617499440338,-0.0966204997136499,True,8.41317179905037e-07,True,True,True,,15.58171745152346
ENSG00000118640,VAMP8,cad,-0.152118957344219,0.0166425730683694,6.22500257722809e-20,2.28379782052056e-16,997,18,14,mr_ivw_mre,-0.179329014469254,0.0219338815440626,2.93688544724154e-16,-0.222318632336784,-0.136339396601723,True,5.2680382709895004e-15,True,True,True,,83.54601415820302
ENSG00000119285,HEATR1,cad,0.254136709293979,0.070865043937744,0.0003355227926317,0.0143133633193902,747,2,1,Wald ratio (单工具退化),0.254136709293979,0.070865043937744,0.0003355227926317,0.115243775413152,0.393029643174805,True,0.0007703603318823,True,True,True,,12.860879904875206
ENSG00000119401,TRIM32,cad,-0.17956011997248,0.0528117999919059,0.0006738585313537,0.0238861689555953,645,6,4,mr_ivw_mre,-0.190328048854468,0.0431055292336399,1.00824515372705e-05,-0.27481333368694,-0.105842764021995,True,4.04708194572954e-05,True,True,True,,11.559999999999993
ENSG00000119640,ACYP1,cad,0.407719461853164,0.0861595843916119,2.2216196436328e-06,0.0002834979849592,427,2,1,Wald ratio (单工具退化),0.407719461853164,0.0861595843916119,2.2216196436328e-06,0.238849779522665,0.576589144183662,True,1.08992279952584e-05,True,True,True,,22.393176020408227
ENSG00000119684,MLH3,cad,0.0980198765577763,0.0173158141553169,1.50744224424934e-08,4.17390847818101e-06,1225,19,16,mr_ivw_mre,0.0885863507119136,0.0221561237682616,6.38048825638341e-05,0.0451611460891089,0.132011555334718,True,0.0002013084108929,True,True,True,,32.043686224489974
ENSG00000119718,EIF2B2,cad,0.0757145472859295,0.0133754405300065,1.50744224424936e-08,4.17390847818101e-06,1351,24,20,mr_ivw_mre,0.0547354771637968,0.0204477756456026,0.0074319537367862,0.0146585733344605,0.0948123809931331,True,0.0103794195740032,True,True,True,,32.04368622448966
ENSG00000119950,MXI1,cad,0.106980144610034,0.0326089210843418,0.0010354917641616,0.0322629334162897,597,11,10,mr_ivw_mre,0.0936334902889745,0.0317518966111482,0.0031889667162629,0.0314009164902845,0.155866064087664,True,0.0047421422153754,True,True,True,,10.76300400123122
ENSG00000119969,HELLS,cad,0.0792807583607614,0.0253876585761989,0.0017913516296668,0.0466928688549916,2368,14,13,mr_ivw_mre,0.0665708334429126,0.0326279639807116,0.0413204592966016,0.0026211991518476,0.130520467733978,True,0.0500378557726779,True,False,True,,9.751923668821156
ENSG00000121211,MND1,cad,0.510091984269926,0.162060474169091,0.001646500226989,0.0440919540712858,98,2,1,Wald ratio (单工具退化),0.510091984269926,0.162060474169091,0.001646500226989,0.192459291581024,0.827724676958828,True,0.0026399193583567,True,True,True,,9.907014243482942
ENSG00000121989,ACVR2A,cad,0.12336591624053,0.0385913891829351,0.0013899915115217,0.038779706143691,1181,5,4,mr_ivw_mre,0.138242905153689,0.0536046265883996,0.009910512526811,0.033179767635708,0.243306042671671,True,0.0134483077786986,True,True,True,,10.219027143241027
ENSG00000124226,RNF114,cad,0.181701314614923,0.0442454499874001,4.01409853015111e-05,0.0028595580548527,531,5,3,mr_ivw_mre,0.202166599999081,0.0615760245073098,0.0010263466050145,0.0814798096535978,0.322853390344564,True,0.001829574382852,True,True,True,,16.864711111111102
ENSG00000124374,PAIP2B,cad,0.459225361907944,0.130987099873071,0.0004550963277595,0.0179049292489833,320,3,2,mr_ivw_mre,0.398998085691971,0.179376250342763,0.0261239594303694,0.0474270953383158,0.750569076045627,True,0.0325981580718088,True,True,True,,12.291211072664412
ENSG00000124562,SNRPC,cad,-0.129979548238451,0.030463956618387,1.98415277711095e-05,0.0016638538288059,2336,10,7,mr_ivw_mre,-0.132412471552829,0.0163837546437188,6.37460782488277e-16,-0.164524040586059,-0.100300902519599,True,1.1087954216614301e-14,True,True,True,,18.20444444444439
ENSG00000125510,OPRL1,cad,0.0837332109504172,0.0190009978695178,1.0491881945156e-05,0.0009623022971572,950,16,12,mr_ivw_mre,0.0734913924624299,0.0225430470349806,0.0011139375987876,0.0293078321720754,0.117674952752784,True,0.0019434655978848,True,True,True,,19.419706980752554
ENSG00000125743,SNRPD2,cad,-0.137881424618676,0.0407503805553171,0.0007155214300233,0.0248233498477365,450,7,5,mr_ivw_mre,-0.114502776650163,0.0467404439354474,0.0142952254305805,-0.206112363385053,-0.0228931899152721,True,0.0188631250509269,True,True,True,,11.448489397635635
ENSG00000125971,DYNLRB1,cad,1.14078277053055,0.263448744392675,1.48981634771989e-05,0.0012860620531052,203,3,2,mr_ivw_mre,0.976990127479282,0.285819564161168,0.000630353953889,0.416794075646458,1.53718617931211,True,0.0012391204436038,True,True,True,,18.750533997864153
ENSG00000126214,KLC1,cad,0.118903322960125,0.0287008020938233,3.4300562234013e-05,0.0024918849048719,1953,13,10,mr_ivw_mre,0.096287329274772,0.0314105493550058,0.0021734593638224,0.0347237838043428,0.157850874745201,True,0.0033091927714432,True,True,True,,17.163265306122415
ENSG00000127125,PPCS,cad,0.619076366154123,0.176451717889339,0.0004506843077572,0.017831368517343,102,2,1,Wald ratio (单工具退化),0.619076366154123,0.176451717889339,0.0004506843077572,0.273237354080796,0.96491537822745,True,0.0009747643887872,True,True,True,,12.309393852341337
ENSG00000127415,IDUA,cad,-0.107813438996301,0.0281674750530876,0.0001294060676434,0.0071392257243164,810,8,4,mr_ivw_mre,-0.100943248036137,0.0175476565972705,8.792278832685881e-09,-0.135336022979864,-0.0665504730924101,True,7.00940006939125e-08,True,True,True,,14.650416171224782
ENSG00000127616,SMARCA4,cad,0.358478017065554,0.0563586573221618,2.00894249383195e-10,1.01659417575807e-07,514,5,4,mr_ivw_mre,0.361047913391764,0.0450712693816612,1.14150094805962e-15,0.272709848666205,0.449385978117323,True,1.92712218878301e-14,True,True,True,,40.457941413598554
ENSG00000128607,KLHDC10,cad,0.0807362303296275,0.0238913334648898,0.0007266792620716,0.0250918074609438,557,14,11,mr_ivw_mre,0.0957807189385375,0.0276452187947141,0.0005309425526918,0.0415970857561681,0.149964352120907,True,0.0010884322330182,True,True,True,,11.41973840665871
ENSG00000129055,ANAPC13,cad,-0.046099098386622,0.0138297295159866,0.0008581206663936,0.0279842683985049,1710,27,26,mr_ivw_mre,-0.0866453530250433,0.0231674865608281,0.0001840533342609,-0.132052792296582,-0.0412379137535045,True,0.0004737516316851,True,True,True,,11.111111111111112
ENSG00000129351,ILF3,cad,-1.08035818409048,0.184083377736087,4.38821710768473e-09,1.46357013761985e-06,126,3,2,mr_ivw_mre,-1.01970566173639,0.178034691289262,1.01881073431506e-08,-1.36864724466205,-0.670764078810735,True,8.01092276023078e-08,True,True,True,,34.443429185702904
ENSG00000130475,FCHO1,cad,-0.20005021329478,0.0276872614891411,4.99805113605979e-13,7.23314894439778e-10,304,8,7,mr_ivw_mre,-0.182084247116462,0.0355230620549886,2.96270982656386e-07,-0.251708169364821,-0.112460324868103,True,1.82859724779318e-06,True,True,True,,52.20571315215232
ENSG00000130529,TRPM4,cad,-0.121204677528026,0.0356146445816949,0.0006659521806786,0.0237205054647066,326,9,7,mr_ivw_mre,-0.138355486573261,0.0480984313405795,0.0040210295533585,-0.23262667971367,-0.0440842934328528,True,0.0058432176294374,True,True,True,,11.581945889698192
ENSG00000130733,YIPF2,cad,0.427630572350838,0.102847859172986,3.21193955521988e-05,0.0023805663117602,217,2,1,Wald ratio (单工具退化),0.427630572350838,0.102847859172986,3.21193955521988e-05,0.226052472484738,0.629208672216939,True,0.0001103984014788,True,True,True,,17.2880886426594
ENSG00000131127,ZNF141,cad,0.556565583903374,0.155575419122597,0.0003469429378853,0.0145885031904519,105,3,2,mr_ivw_mre,0.527435106971706,0.144609112360467,0.0002649941065402,0.244006454908884,0.810863759034528,True,0.0006364293604774,True,True,True,,12.798254314620058
ENSG00000131470,PSMC3IP,cad,0.521624214421213,0.108162880582325,1.41712704254932e-06,0.0002079633934941,284,2,1,Wald ratio (单工具退化),0.521624214421213,0.108162880582325,1.41712704254932e-06,0.309628864015749,0.733619564826677,True,7.53176780021584e-06,True,True,True,,23.257284079084336
ENSG00000132128,LRRC41,cad,-1.44332837754754,0.410718947704802,0.0004411620505226,0.0175925355745093,40,3,2,mr_ivw_mre,-1.5776067733437,0.168611393563681,8.24482805387294e-21,-1.90807903211163,-1.24713451457578,True,1.8202043472781e-19,True,True,True,,12.349256852972669
ENSG00000132361,CLUH,cad,-0.902359812629512,0.265399944891033,0.0006738585313537,0.0238861689555953,103,3,2,mr_ivw_mre,-0.761391436691851,0.0913149115589062,7.55036969451455e-17,-0.940365374598767,-0.582417498784934,True,1.4065979621153402e-15,True,True,True,,11.559999999999993
ENSG00000132475,H3F3B,cad,0.249243795122961,0.0800679549099668,0.001852567530626,0.0479478457000653,278,2,1,Wald ratio (单工具退化),0.249243795122961,0.0800679549099668,0.001852567530626,0.0923134871836493,0.406174103062273,True,0.0028896026157047,True,True,True,,9.6901664932362
ENSG00000132589,FLOT2,cad,-0.358781378577042,0.100392954555961,0.0003518773825338,0.0147116825888425,113,2,1,Wald ratio (单工具退化),-0.358781378577042,0.100392954555961,0.0003518773825338,-0.555547953808293,-0.162014803345792,True,0.0007983305042466,True,True,True,,12.77183552808392
ENSG00000132698,RAB25,cad,0.382535427880165,0.119208714734749,0.0013321823667414,0.0378138805259775,385,3,2,mr_ivw_mre,0.379253835449506,0.0191090520166208,1.17409386321156e-87,0.341800781718226,0.416706889180785,True,8.42412346854297e-86,True,True,True,,10.297393628870587
ENSG00000132773,TOE1,cad,-1.11813031460361,0.339857238481341,0.0010018738275714,0.0318235896528375,7,2,1,Wald ratio (单工具退化),-1.11813031460361,0.339857238481341,0.0010018738275714,-1.78423826191228,-0.452022367294943,True,0.0017971111782062,True,True,True,,10.824099999999962
ENSG00000132793,LPIN3,cad,0.89672651546477,0.176405216157004,3.70868010561491e-07,6.88922538606315e-05,24,2,1,Wald ratio (单工具退化),0.89672651546477,0.176405216157004,3.70868010561491e-07,0.550978645112039,1.2424743858175,True,2.24082355855048e-06,True,True,True,,25.840277777777757
ENSG00000132823,C20orf111,cad,-0.0772682058581293,0.0206492619103622,0.000182608401294,0.0091662684566652,859,17,16,mr_ivw_mre,-0.0722185142220943,0.021197131380944,0.0006568240297081,-0.113764128304308,-0.0306729001398804,True,0.0012737060576097,True,True,True,,14.00208116545257
